Year,State,Electoral_Votes,Winner,Winner_EV,Runner_Up,Runner_Up_EV,Total_EV_Cast,Notes,Winner_Party,RunnerUp_Party,Population,Population_Per_EV
1948,Kansas,8,Thomas Dewey,8,Harry Truman,0,531,Dewey Republican,Republican,Democratic,1884445.0,235555.625
1948,Kentucky,11,Harry Truman,11,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,2924970.0,265906.36363636365
1948,Louisiana,10,Strom Thurmond,10,Harry Truman,0,531,Thurmond States Rights,States Rights,Democratic,2619589.0,261958.9
1948,Maine,5,Thomas Dewey,5,Harry Truman,0,531,Dewey Republican,Republican,Democratic,900464.0,180092.8
1948,Maryland,8,Thomas Dewey,8,Harry Truman,0,531,Dewey Republican,Republican,Democratic,2238650.0,279831.25
1948,Massachusetts,16,Harry Truman,16,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,4615755.0,288484.6875
1948,Michigan,19,Thomas Dewey,19,Harry Truman,0,531,Dewey Republican,Republican,Democratic,6148634.0,323612.3157894737
1948,Minnesota,11,Harry Truman,11,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,2944446.0,267676.9090909091
1948,Mississippi,9,Strom Thurmond,9,Harry Truman,0,531,Thurmond States Rights,States Rights,Democratic,2179890.0,242210.0
1948,Missouri,15,Harry Truman,15,Thomas Dewey,0,531,Truman home state,Democratic,Republican,3920655.0,261377.0
1948,Montana,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,584710.0,146177.5
1948,Nebraska,6,Thomas Dewey,6,Harry Truman,0,531,Dewey Republican,Republican,Democratic,1323575.0,220595.8333333333
1948,Nevada,3,Harry Truman,3,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,150116.0,50038.66666666666
1948,New Hampshire,4,Thomas Dewey,4,Harry Truman,0,531,Dewey Republican,Republican,Democratic,524898.0,131224.5
1948,New Jersey,16,Thomas Dewey,16,Harry Truman,0,531,Dewey Republican,Republican,Democratic,4700296.0,293768.5
1948,New Mexico,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,651313.0,162828.25
1948,New York,47,Thomas Dewey,47,Harry Truman,0,531,Dewey home state,Republican,Democratic,14559982.0,309786.8510638298
1948,North Carolina,14,Harry Truman,14,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,3963868.0,283133.4285714286
1948,North Dakota,4,Thomas Dewey,4,Harry Truman,0,531,Dewey Republican,Republican,Democratic,624096.0,156024.0
1948,Ohio,25,Harry Truman,25,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,7738824.0,309552.96
1948,Oklahoma,10,Harry Truman,10,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,2253968.0,225396.8
1948,Oregon,6,Thomas Dewey,6,Harry Truman,0,531,Dewey Republican,Republican,Democratic,1435010.0,239168.3333333333
1948,Pennsylvania,35,Thomas Dewey,35,Harry Truman,0,531,Dewey Republican,Republican,Democratic,10378446.0,296527.02857142856
1948,Rhode Island,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,776186.0,194046.5
1948,South Carolina,8,Strom Thurmond,8,Harry Truman,0,531,Thurmond home state,States Rights,Democratic,2073582.0,259197.75
1948,South Dakota,4,Thomas Dewey,4,Harry Truman,0,531,Dewey Republican,Republican,Democratic,650784.0,162696.0
1948,Tennessee,12,Harry Truman,11,Strom Thurmond,1,531,Split vote,Democratic,Republican,3216543.0,268045.25
1948,Texas,23,Harry Truman,23,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,7451920.0,323996.52173913043
1948,Utah,4,Harry Truman,4,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,661152.0,165288.0
1948,Vermont,3,Thomas Dewey,3,Harry Truman,0,531,Dewey Republican,Republican,Democratic,374044.0,124681.33333333331
1948,Virginia,11,Harry Truman,11,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,3190499.0,290045.36363636365
1948,Washington,8,Harry Truman,8,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,2250409.0,281301.125
1948,West Virginia,8,Harry Truman,8,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,1984836.0,248104.5
1948,Wisconsin,12,Harry Truman,12,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,3375177.0,281264.75
1948,Wyoming,3,Harry Truman,3,Thomas Dewey,0,531,Truman Democrat,Democratic,Republican,282572.0,94190.66666666669
1952,Alabama,11,Adlai Stevenson,11,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,3102742.0,282067.45454545453
1952,Arizona,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,860102.0,215025.5
1952,Arkansas,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,1884863.0,235607.875
1952,California,32,Dwight Eisenhower,32,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,11612419.0,362888.09375
1952,Colorado,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1410861.0,235143.5
1952,Connecticut,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2112871.0,264108.875
1952,Delaware,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,343726.0,114575.33333333331
1952,Florida,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3207356.0,320735.6
1952,Georgia,12,Adlai Stevenson,12,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,3544286.0,295357.1666666667
1952,Idaho,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,604348.0,151087.0
1952,Illinois,27,Dwight Eisenhower,27,Adlai Stevenson,0,531,Stevenson home state lost,Republican,Democratic,8985972.0,332813.7777777777
1952,Indiana,13,Dwight Eisenhower,13,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,4079879.0,313836.8461538461
1952,Iowa,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2648366.0,264836.6
1952,Kansas,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1959961.0,244995.125
1952,Kentucky,10,Adlai Stevenson,10,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,2963476.0,296347.6
1952,Louisiana,10,Adlai Stevenson,10,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,2798217.0,279821.7
1952,Maine,5,Dwight Eisenhower,5,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,924872.0,184974.4
1952,Maryland,9,Dwight Eisenhower,9,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2494539.0,277171.0
1952,Massachusetts,16,Dwight Eisenhower,16,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,4782127.0,298882.9375
1952,Michigan,20,Dwight Eisenhower,20,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,6662052.0,333102.6
1952,Minnesota,11,Dwight Eisenhower,11,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3068759.0,278978.0909090909
1952,Mississippi,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,2178759.0,272344.875
1952,Missouri,13,Dwight Eisenhower,13,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,4027685.0,309821.92307692306
1952,Montana,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,607773.0,151943.25
1952,Nebraska,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1342674.0,223779.0
1952,Nevada,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,185122.0,61707.333333333336
1952,New Hampshire,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,547978.0,136994.5
1952,New Jersey,16,Dwight Eisenhower,16,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,5081620.0,317601.25
1952,New Mexico,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,735154.0,183788.5
1952,New York,45,Dwight Eisenhower,45,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,15220614.0,338235.86666666664
1952,North Carolina,14,Adlai Stevenson,14,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,4160774.0,297198.14285714284
1952,North Dakota,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,622198.0,155549.5
1952,Ohio,25,Dwight Eisenhower,25,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,8298581.0,331943.24
1952,Oklahoma,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2252338.0,281542.25
1952,Oregon,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1570810.0,261801.66666666663
1952,Pennsylvania,32,Dwight Eisenhower,32,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,10662283.0,333196.34375
1952,Rhode Island,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,805414.0,201353.5
1952,South Carolina,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,2170140.0,271267.5
1952,South Dakota,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,658295.0,164573.75
1952,Tennessee,11,Dwight Eisenhower,11,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3346792.0,304253.8181818182
1952,Texas,24,Dwight Eisenhower,24,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,8084891.0,336870.4583333333
1952,Utah,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,729215.0,182303.75
1952,Vermont,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,380174.0,126724.66666666669
1952,Virginia,12,Dwight Eisenhower,12,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3448334.0,287361.1666666667
1952,Washington,9,Dwight Eisenhower,9,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2473813.0,274868.1111111111
1952,West Virginia,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,1976526.0,247065.75
1952,Wisconsin,12,Dwight Eisenhower,12,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3538015.0,294834.5833333333
1952,Wyoming,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,298436.0,99478.66666666669
1956,Alabama,11,Adlai Stevenson,10,Dwight Eisenhower,0,531,1 faithless elector,Democratic,Republican,3184741.0,289521.9090909091
1956,Arizona,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1081131.0,270282.75
1956,Arkansas,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,1835568.0,229446.0
1956,California,32,Dwight Eisenhower,32,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,13664812.0,427025.375
1956,Colorado,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1582404.0,263734.0
1956,Connecticut,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2324052.0,290506.5
1956,Delaware,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,395009.0,131669.66666666666
1956,Florida,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,4079458.0,407945.8
1956,Georgia,12,Adlai Stevenson,12,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,3743701.0,311975.0833333333
1956,Idaho,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,635769.0,158942.25
1956,Illinois,27,Dwight Eisenhower,27,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,9533565.0,353095.0
1956,Indiana,13,Dwight Eisenhower,13,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,4371188.0,336245.23076923075
1956,Iowa,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2702951.0,270295.1
1956,Kansas,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2069286.0,258660.75
1956,Kentucky,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3000816.0,300081.6
1956,Louisiana,10,Dwight Eisenhower,10,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3027620.0,302762.0
1956,Maine,5,Dwight Eisenhower,5,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,947069.0,189413.8
1956,Maryland,9,Dwight Eisenhower,9,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2797614.0,310846.0
1956,Massachusetts,16,Dwight Eisenhower,16,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,4965352.0,310334.5
1956,Michigan,20,Dwight Eisenhower,20,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,7242623.0,362131.15
1956,Minnesota,11,Dwight Eisenhower,11,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3241312.0,294664.7272727273
1956,Mississippi,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,2178450.0,272306.25
1956,Missouri,13,Adlai Stevenson,13,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,4173749.0,321057.6153846154
1956,Montana,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,641270.0,160317.5
1956,Nebraska,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1377002.0,229500.3333333333
1956,Nevada,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,235200.0,78400.0
1956,New Hampshire,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,577449.0,144362.25
1956,New Jersey,16,Dwight Eisenhower,16,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,5574201.0,348387.5625
1956,New Mexico,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,843089.0,210772.25
1956,New York,45,Dwight Eisenhower,45,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,16001459.0,355587.97777777776
1956,North Carolina,14,Adlai Stevenson,14,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,4358465.0,311318.9285714286
1956,North Dakota,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,627322.0,156830.5
1956,Ohio,25,Dwight Eisenhower,25,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,9002489.0,360099.56
1956,Oklahoma,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2290311.0,286288.875
1956,Oregon,6,Dwight Eisenhower,6,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1669749.0,278291.5
1956,Pennsylvania,32,Dwight Eisenhower,32,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,10990824.0,343463.25
1956,Rhode Island,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,832451.0,208112.75
1956,South Carolina,8,Adlai Stevenson,8,Dwight Eisenhower,0,531,Stevenson Democrat,Democratic,Republican,2276367.0,284545.875
1956,South Dakota,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,669404.0,167351.0
1956,Tennessee,11,Dwight Eisenhower,11,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3456941.0,314267.36363636365
1956,Texas,24,Dwight Eisenhower,24,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,8832284.0,368011.8333333333
1956,Utah,4,Dwight Eisenhower,4,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,809921.0,202480.25
1956,Vermont,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,385027.0,128342.33333333331
1956,Virginia,12,Dwight Eisenhower,12,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3707641.0,308970.0833333333
1956,Washington,9,Dwight Eisenhower,9,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,2663514.0,295946.0
1956,West Virginia,8,Dwight Eisenhower,8,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,1918473.0,239809.125
1956,Wisconsin,12,Dwight Eisenhower,12,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,3744896.0,312074.6666666667
1956,Wyoming,3,Dwight Eisenhower,3,Adlai Stevenson,0,531,Eisenhower Republican,Republican,Democratic,314251.0,104750.33333333331
1960,Alabama,11,Harry Byrd,6,John Kennedy,5,537,Split vote,Democratic,Democratic,3266740.0,296976.36363636365
1960,Alaska,3,Richard Nixon,3,John Kennedy,0,537,New state 1959,Republican,Democratic,226167.0,75389.0
1960,Arizona,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican,Republican,Democratic,1302161.0,325540.25
1960,Arkansas,8,John Kennedy,8,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,1786272.0,223284.0
1960,California,32,Richard Nixon,32,John Kennedy,0,537,Nixon Republican,Republican,Democratic,15717204.0,491162.625
1960,Colorado,6,Richard Nixon,6,John Kennedy,0,537,Nixon Republican,Republican,Democratic,1753947.0,292324.5
1960,Connecticut,8,John Kennedy,8,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,2535234.0,316904.25
1960,Delaware,3,John Kennedy,3,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,446292.0,148764.0
1960,Florida,10,Richard Nixon,10,John Kennedy,0,537,Nixon Republican,Republican,Democratic,4951560.0,495156.0
1960,Georgia,12,John Kennedy,12,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,3943116.0,328593.0
1960,Hawaii,3,John Kennedy,3,Richard Nixon,0,537,New state 1959,Democratic,Republican,632772.0,210924.0
1960,Idaho,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican,Republican,Democratic,667191.0,166797.75
1960,Illinois,27,John Kennedy,27,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,10081158.0,373376.2222222223
1960,Indiana,13,Richard Nixon,13,John Kennedy,0,537,Nixon Republican,Republican,Democratic,4662498.0,358653.6923076923
1960,Iowa,10,Richard Nixon,10,John Kennedy,0,537,Nixon Republican,Republican,Democratic,2757537.0,275753.7
1960,Kansas,8,Richard Nixon,8,John Kennedy,0,537,Nixon Republican,Republican,Democratic,2178611.0,272326.375
1960,Kentucky,10,Richard Nixon,10,John Kennedy,0,537,Nixon Republican,Republican,Democratic,3038156.0,303815.6
1960,Louisiana,10,John Kennedy,10,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,3257022.0,325702.2
1960,Maine,5,Richard Nixon,5,John Kennedy,0,537,Nixon Republican,Republican,Democratic,969265.0,193853.0
1960,Maryland,9,John Kennedy,9,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,3100689.0,344521.0
1960,Massachusetts,16,John Kennedy,16,Richard Nixon,0,537,Kennedy home state,Democratic,Republican,5148578.0,321786.125
1960,Michigan,20,John Kennedy,20,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,7823194.0,391159.7
1960,Minnesota,11,John Kennedy,11,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,3413864.0,310351.2727272727
1960,Mississippi,8,Harry Byrd,8,John Kennedy,0,537,Unpledged electors,Democratic,Democratic,2178141.0,272267.625
1960,Missouri,13,John Kennedy,13,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,4319813.0,332293.3076923077
1960,Montana,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican,Republican,Democratic,674767.0,168691.75
1960,Nebraska,6,Richard Nixon,6,John Kennedy,0,537,Nixon Republican,Republican,Democratic,1411330.0,235221.66666666663
1960,Nevada,3,John Kennedy,3,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,285278.0,95092.66666666669
1960,New Hampshire,4,Richard Nixon,4,John Kennedy,0,537,Nixon Republican,Republican,Democratic,606921.0,151730.25
1960,New Jersey,16,John Kennedy,16,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,6066782.0,379173.875
1960,New Mexico,4,John Kennedy,4,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,951023.0,237755.75
1960,New York,45,John Kennedy,45,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,16782304.0,372940.0888888889
1960,North Carolina,14,John Kennedy,14,Richard Nixon,0,537,Kennedy Democrat,Democratic,Republican,4556155.0,325439.64285714284
