Year,State,Electoral_Votes,Winner,Winner_EV,Runner_Up,Runner_Up_EV,Total_EV_Cast,Notes
2000,Georgia,13,George W. Bush,13,Al Gore,0,538,Bush Republican
2000,Hawaii,4,Al Gore,4,George W. Bush,0,538,Gore Democrat
2000,Idaho,4,George W. Bush,4,Al Gore,0,538,Bush Republican
2000,Illinois,22,Al Gore,22,George W. Bush,0,538,Gore Democrat
2000,Indiana,12,George W. Bush,12,Al Gore,0,538,Bush Republican
2000,Iowa,7,Al Gore,7,George W. Bush,0,538,Gore Democrat
2000,Kansas,6,George W. Bush,6,Al Gore,0,538,Bush Republican
2000,Kentucky,8,George W. Bush,8,Al Gore,0,538,Bush Republican
2000,Louisiana,9,George W. Bush,9,Al Gore,0,538,Bush Republican
2000,Maine,4,Al Gore,4,George W. Bush,0,538,Gore Democrat
2000,Maryland,10,Al Gore,10,George W. Bush,0,538,Gore Democrat
2000,Massachusetts,12,Al Gore,12,George W. Bush,0,538,Gore Democrat
2000,Michigan,18,Al Gore,18,George W. Bush,0,538,Gore Democrat
2000,Minnesota,10,Al Gore,10,George W. Bush,0,538,Gore Democrat
2000,Mississippi,7,George W. Bush,7,Al Gore,0,538,Bush Republican
2000,Missouri,11,George W. Bush,11,Al Gore,0,538,Bush Republican
2000,Montana,3,George W. Bush,3,Al Gore,0,538,Bush Republican
2000,Nebraska,5,George W. Bush,5,Al Gore,0,538,Bush Republican
2000,Nevada,4,George W. Bush,4,Al Gore,0,538,Bush Republican
2000,New Hampshire,4,George W. Bush,4,Al Gore,0,538,Bush Republican
2000,New Jersey,15,Al Gore,15,George W. Bush,0,538,Gore Democrat
2000,New Mexico,5,Al Gore,5,George W. Bush,0,538,Gore Democrat
2000,New York,33,Al Gore,33,George W. Bush,0,538,Gore Democrat
2000,North Carolina,14,George W. Bush,14,Al Gore,0,538,Bush Republican
2000,North Dakota,3,George W. Bush,3,Al Gore,0,538,Bush Republican
2000,Ohio,21,George W. Bush,21,Al Gore,0,538,Bush Republican
2000,Oklahoma,8,George W. Bush,8,Al Gore,0,538,Bush Republican
2000,Oregon,7,Al Gore,7,George W. Bush,0,538,Gore Democrat
2000,Pennsylvania,23,Al Gore,23,George W. Bush,0,538,Gore Democrat
2000,Rhode Island,4,Al Gore,4,George W. Bush,0,538,Gore Democrat
2000,South Carolina,8,George W. Bush,8,Al Gore,0,538,Bush Republican
2000,South Dakota,3,George W. Bush,3,Al Gore,0,538,Bush Republican
2000,Tennessee,11,George W. Bush,11,Al Gore,0,538,Gore home state lost
2000,Texas,32,George W. Bush,32,Al Gore,0,538,Bush home state
2000,Utah,5,George W. Bush,5,Al Gore,0,538,Bush Republican
2000,Vermont,3,Al Gore,3,George W. Bush,0,538,Gore Democrat
2000,Virginia,13,George W. Bush,13,Al Gore,0,538,Bush Republican
2000,Washington,11,Al Gore,11,George W. Bush,0,538,Gore Democrat
2000,West Virginia,5,George W. Bush,5,Al Gore,0,538,Bush Republican
2000,Wisconsin,11,Al Gore,11,George W. Bush,0,538,Gore Democrat
2000,Wyoming,3,George W. Bush,3,Al Gore,0,538,Bush Republican

2004,Alabama,9,George W. Bush,9,John Kerry,0,538,Bush Republican
2004,Alaska,3,George W. Bush,3,John Kerry,0,538,Bush Republican
2004,Arizona,10,George W. Bush,10,John Kerry,0,538,Bush Republican
2004,Arkansas,6,George W. Bush,6,John Kerry,0,538,Bush Republican
2004,California,55,John Kerry,55,George W. Bush,0,538,Kerry Democrat
2004,Colorado,9,George W. Bush,9,John Kerry,0,538,Bush Republican
2004,Connecticut,7,John Kerry,7,George W. Bush,0,538,Kerry Democrat
2004,Delaware,3,John Kerry,3,George W. Bush,0,538,Kerry Democrat
2004,District of Columbia,3,John Kerry,3,George W. Bush,0,538,Kerry Democrat
2004,Florida,27,George W. Bush,27,John Kerry,0,538,Bush Republican
2004,Georgia,15,George W. Bush,15,John Kerry,0,538,Bush Republican
2004,Hawaii,4,John Kerry,4,George W. Bush,0,538,Kerry Democrat
2004,Idaho,4,George W. Bush,4,John Kerry,0,538,Bush Republican
2004,Illinois,21,John Kerry,21,George W. Bush,0,538,Kerry Democrat
2004,Indiana,11,George W. Bush,11,John Kerry,0,538,Bush Republican
2004,Iowa,7,George W. Bush,7,John Kerry,0,538,Bush Republican
2004,Kansas,6,George W. Bush,6,John Kerry,0,538,Bush Republican
2004,Kentucky,8,George W. Bush,8,John Kerry,0,538,Bush Republican
2004,Louisiana,9,George W. Bush,9,John Kerry,0,538,Bush Republican
2004,Maine,4,John Kerry,4,George W. Bush,0,538,Kerry Democrat
2004,Maryland,10,John Kerry,10,George W. Bush,0,538,Kerry Democrat
2004,Massachusetts,12,John Kerry,12,George W. Bush,0,538,Kerry home state
2004,Michigan,17,John Kerry,17,George W. Bush,0,538,Kerry Democrat
2004,Minnesota,10,John Kerry,9,George W. Bush,0,538,1 faithless elector
2004,Mississippi,6,George W. Bush,6,John Kerry,0,538,Bush Republican
2004,Missouri,11,George W. Bush,11,John Kerry,0,538,Bush Republican
2004,Montana,3,George W. Bush,3,John Kerry,0,538,Bush Republican
2004,Nebraska,5,George W. Bush,5,John Kerry,0,538,Bush Republican
2004,Nevada,5,George W. Bush,5,John Kerry,0,538,Bush Republican
2004,New Hampshire,4,John Kerry,4,George W. Bush,0,538,Kerry Democrat
2004,New Jersey,15,John Kerry,15,George W. Bush,0,538,Kerry Democrat
2004,New Mexico,5,George W. Bush,5,John Kerry,0,538,Bush Republican
2004,New York,31,John Kerry,31,George W. Bush,0,538,Kerry Democrat
2004,North Carolina,15,George W. Bush,15,John Kerry,0,538,Bush Republican
2004,North Dakota,3,George W. Bush,3,John Kerry,0,538,Bush Republican
2004,Ohio,20,George W. Bush,20,John Kerry,0,538,Bush Republican
2004,Oklahoma,7,George W. Bush,7,John Kerry,0,538,Bush Republican
2004,Oregon,7,John Kerry,7,George W. Bush,0,538,Kerry Democrat
2004,Pennsylvania,21,John Kerry,21,George W. Bush,0,538,Kerry Democrat
2004,Rhode Island,4,John Kerry,4,George W. Bush,0,538,Kerry Democrat
2004,South Carolina,8,George W. Bush,8,John Kerry,0,538,Bush Republican
2004,South Dakota,3,George W. Bush,3,John Kerry,0,538,Bush Republican
2004,Tennessee,11,George W. Bush,11,John Kerry,0,538,Bush Republican
2004,Texas,34,George W. Bush,34,John Kerry,0,538,Bush home state
2004,Utah,5,George W. Bush,5,John Kerry,0,538,Bush Republican
2004,Vermont,3,John Kerry,3,George W. Bush,0,538,Kerry Democrat
2004,Virginia,13,George W. Bush,13,John Kerry,0,538,Bush Republican
2004,Washington,11,John Kerry,11,George W. Bush,0,538,Kerry Democrat
2004,West Virginia,5,George W. Bush,5,John Kerry,0,538,Bush Republican
2004,Wisconsin,10,John Kerry,10,George W. Bush,0,538,Kerry Democrat
2004,Wyoming,3,George W. Bush,3,John Kerry,0,538,Bush Republican

2008,Alabama,9,John McCain,9,Barack Obama,0,538,McCain Republican
2008,Alaska,3,John McCain,3,Barack Obama,0,538,McCain Republican
2008,Arizona,10,John McCain,10,Barack Obama,0,538,McCain home state
2008,Arkansas,6,John McCain,6,Barack Obama,0,538,McCain Republican
2008,California,55,Barack Obama,55,John McCain,0,538,Obama Democrat
2008,Colorado,9,Barack Obama,9,John McCain,0,538,Obama Democrat
2008,Connecticut,7,Barack Obama,7,John McCain,0,538,Obama Democrat
2008,Delaware,3,Barack Obama,3,John McCain,0,538,Obama Democrat
2008,District of Columbia,3,Barack Obama,3,John McCain,0,538,Obama Democrat
2008,Florida,27,Barack Obama,27,John McCain,0,538,Obama Democrat
2008,Georgia,15,John McCain,15,Barack Obama,0,538,McCain Republican
2008,Hawaii,4,Barack Obama,4,John McCain,0,538,Obama Democrat
2008,Idaho,4,John McCain,4,Barack Obama,0,538,McCain Republican
2008,Illinois,21,Barack Obama,21,John McCain,0,538,Obama home state
2008,Indiana,11,Barack Obama,11,John McCain,0,538,Obama Democrat
2008,Iowa,7,Barack Obama,7,John McCain,0,538,Obama Democrat
2008,Kansas,6,John McCain,6,Barack Obama,0,538,McCain Republican
2008,Kentucky,8,John McCain,8,Barack Obama,0,538,McCain Republican
2008,Louisiana,9,John McCain,9,Barack Obama,0,538,McCain Republican
2008,Maine,4,Barack Obama,4,John McCain,0,538,Obama Democrat
2008,Maryland,10,Barack Obama,10,John McCain,0,538,Obama Democrat
2008,Massachusetts,12,Barack Obama,12,John McCain,0,538,Obama Democrat
2008,Michigan,17,Barack Obama,17,John McCain,0,538,Obama Democrat
2008,Minnesota,10,Barack Obama,10,John McCain,0,538,Obama Democrat
2008,Mississippi,6,John McCain,6,Barack Obama,0,538,McCain Republican
2008,Missouri,11,John McCain,11,Barack Obama,0,538,McCain Republican
2008,Montana,3,John McCain,3,Barack Obama,0,538,McCain Republican
2008,Nebraska,5,John McCain,4,Barack Obama,1,538,Split by district
2008,Nevada,5,Barack Obama,5,John McCain,0,538,Obama Democrat
2008,New Hampshire,4,Barack Obama,4,John McCain,0,538,Obama Democrat
2008,New Jersey,15,Barack Obama,15,John McCain,0,538,Obama Democrat
2008,New Mexico,5,Barack Obama,5,John McCain,0,538,Obama Democrat
2008,New York,31,Barack Obama,31,John McCain,0,538,Obama Democrat
2008,North Carolina,15,Barack Obama,15,John McCain,0,538,Obama Democrat
2008,North Dakota,3,John McCain,3,Barack Obama,0,538,McCain Republican
2008,Ohio,20,Barack Obama,20,John McCain,0,538,Obama Democrat
2008,Oklahoma,7,John McCain,7,Barack Obama,0,538,McCain Republican
2008,Oregon,7,Barack Obama,7,John McCain,0,538,Obama Democrat
2008,Pennsylvania,21,Barack Obama,21,John McCain,0,538,Obama Democrat
2008,Rhode Island,4,Barack Obama,4,John McCain,0,538,Obama Democrat
2008,South Carolina,8,John McCain,8,Barack Obama,0,538,McCain Republican
2008,South Dakota,3,John McCain,3,Barack Obama,0,538,McCain Republican
2008,Tennessee,11,John McCain,11,Barack Obama,0,538,McCain Republican
2008,Texas,34,John McCain,34,Barack Obama,0,538,McCain Republican
2008,Utah,5,John McCain,5,Barack Obama,0,538,McCain Republican
2008,Vermont,3,Barack Obama,3,John McCain,0,538,Obama Democrat
2008,Virginia,13,Barack Obama,13,John McCain,0,538,Obama Democrat
2008,Washington,11,Barack Obama,11,John McCain,0,538,Obama Democrat
2008,West Virginia,5,John McCain,5,Barack Obama,0,538,McCain Republican
2008,Wisconsin,10,Barack Obama,10,John McCain,0,538,Obama Democrat
2008,Wyoming,3,John McCain,3,Barack Obama,0,538,McCain Republican

2012,Alabama,9,Mitt Romney,9,Barack Obama,0,538,Romney Republican
2012,Alaska,3,Mitt Romney,3,Barack Obama,0,538,Romney Republican
2012,Arizona,11,Mitt Romney,11,Barack Obama,0,538,Romney Republican
2012,Arkansas,6,Mitt Romney,6,Barack Obama,0,538,Romney Republican
2012,California,55,Barack Obama,55,Mitt Romney,0,538,Obama Democrat
2012,Colorado,9,Barack Obama,9,Mitt Romney,0,538,Obama Democrat
2012,Connecticut,7,Barack Obama,7,Mitt Romney,0,538,Obama Democrat
2012,Delaware,3,Barack Obama,3,Mitt Romney,0,538,Obama Democrat
2012,District of Columbia,3,Barack Obama,3,Mitt Romney,0,538,Obama Democrat
2012,Florida,29,Barack Obama,29,Mitt Romney,0,538,Obama Democrat
2012,Georgia,16,Mitt Romney,16,Barack Obama,0,538,Romney Republican
2012,Hawaii,4,Barack Obama,4,Mitt Romney,0,538,Obama Democrat
2012,Idaho,4,Mitt Romney,4,Barack Obama,0,538,Romney Republican
2012,Illinois,20,Barack Obama,20,Mitt Romney,0,538,Obama Democrat
2012,Indiana,11,Mitt Romney,11,Barack Obama,0,538,Romney Republican
2012,Iowa,6,Barack Obama,6,Mitt Romney,0,538,Obama Democrat
2012,Kansas,6,Mitt Romney,6,Barack Obama,0,538,Romney Republican
2012,Kentucky,8,Mitt Romney,8,Barack Obama,0,538,Romney Republican
2012,Louisiana,8,Mitt Romney,8,Barack Obama,0,538,Romney Republican
2012,Maine,4,Barack Obama,4,Mitt Romney,0,538,Obama Democrat
2012,Maryland,10,Barack Obama,10,Mitt Romney,0,538,Obama Democrat
2012,Massachusetts,11,Barack Obama,11,Mitt Romney,0,538,Romney home state lost
2012,Michigan,16,Barack Obama,16,Mitt Romney,0,538,Obama Democrat
2012,Minnesota,10,Barack Obama,10,Mitt Romney,0,538,Obama Democrat
2012,Mississippi,6,Mitt Romney,6,Barack Obama,0,538,Romney Republican
2012,Missouri,10,Mitt Romney,10,Barack Obama,0,538,Romney Republican
2012,Montana,3,Mitt Romney,3,Barack Obama,0,538,Romney Republican
2012,Nebraska,5,Mitt Romney,5,Barack Obama,0,538,Romney Republican
2012,Nevada,6,Barack Obama,6,Mitt Romney,0,538,Obama Democrat
2012,New Hampshire,4,Barack Obama,4,Mitt Romney,0,538,Obama Democrat
2012,New Jersey,14,Barack Obama,14,Mitt Romney,0,538,Obama Democrat
2012,New Mexico,5,Barack Obama,5,Mitt Romney,0,538,Obama Democrat
2012,New York,29,Barack Obama,29,Mitt Romney,0,538,Obama Democrat
2012,North Carolina,15,Mitt Romney,15,Barack Obama,0,538,Romney Republican
2012,North Dakota,3,Mitt Romney,3,Barack Obama,0,538,Romney Republican
2012,Ohio,18,Barack Obama,18,Mitt Romney,0,538,Obama Democrat
2012,Oklahoma,7,Mitt Romney,7,Barack Obama,0,538,Romney Republican
2012,Oregon,7,Barack Obama,7,Mitt Romney,0,538,Obama Democrat
2012,Pennsylvania,20,Barack Obama,20,Mitt Romney,0,538,Obama Democrat
2012,Rhode Island,4,Barack Obama,4,Mitt Romney,0,538,Obama Democrat
2012,South Carolina,9,Mitt Romney,9,Barack Obama,0,538,Romney Republican
2012,South Dakota,3,Mitt Romney,3,Barack Obama,0,538,Romney Republican
2012,Tennessee,11,Mitt Romney,11,Barack Obama,0,538,Romney Republican
2012,Texas,38,Mitt Romney,38,Barack Obama,0,538,Romney Republican
2012,Utah,6,Mitt Romney,6,Barack Obama,0,538,Romney Republican
2012,Vermont,3,Barack Obama,3,Mitt Romney,0,538,Obama Democrat
2012,Virginia,13,Barack Obama,13,Mitt Romney,0,538,Obama Democrat
2012,Washington,12,Barack Obama,12,Mitt Romney,0,538,Obama Democrat
2012,West Virginia,5,Mitt Romney,5,Barack Obama,0,538,Romney Republican
2012,Wisconsin,10,Barack Obama,10,Mitt Romney,0,538,Obama Democrat
2012,Wyoming,3,Mitt Romney,3,Barack Obama,0,538,Romney Republican

2016,Alabama,9,Donald Trump,9,Hillary Clinton,0,538,Trump Republican
2016,Alaska,3,Donald Trump,3,Hillary Clinton,0,538,Trump Republican
2016,Arizona,11,Donald Trump,11,Hillary Clinton,0,538,Trump Republican
2016,Arkansas,6,Donald Trump,6,Hillary Clinton,0,538,Trump Republican
2016,California,55,Hillary Clinton,55,Donald Trump,0,538,Clinton Democrat
2016,Colorado,9,Hillary Clinton,9,Donald Trump,0,538,Clinton Democrat
2016,Connecticut,7,Hillary Clinton,7,Donald Trump,0,538,Clinton Democrat
2016,Delaware,3,Hillary Clinton,3,Donald Trump,0,538,Clinton Democrat
2016,District of Columbia,3,Hillary Clinton,3,Donald Trump,0,538,Clinton Democrat
2016,Florida,29,Donald Trump,29,Hillary Clinton,0,538,Trump Republican
2016,Georgia,16,Donald Trump,16,Hillary Clinton,0,538,Trump Republican
2016,Hawaii,4,Hillary Clinton,3,Donald Trump,0,538,1 faithless elector
2016,Idaho,4,Donald Trump,4,Hillary Clinton,0,538,Trump Republican
2016,Illinois,20,Hillary Clinton,20,Donald Trump,0,538,Clinton Democrat
2016,Indiana,11,Donald Trump,11,Hillary Clinton,0,538,Trump Republican
2016,Iowa,6,Donald Trump,6,Hillary Clinton,0,538,Trump Republican
2016,Kansas,6,Donald Trump,6,Hillary Clinton,0,538,Trump Republican
2016,Kentucky,8,Donald Trump,8,Hillary Clinton,0,538,Trump Republican
2016,Louisiana,8,Donald Trump,8,Hillary Clinton,0,538,Trump Republican
2016,Maine,4,Hillary Clinton,3,Donald Trump,1,538,Split by district
2016,Maryland,10,Hillary Clinton,10,Donald Trump,0,538,Clinton Democrat
2016,Massachusetts,11,Hillary Clinton,11,Donald Trump,0,538,Clinton Democrat
2016,Michigan,16,Donald Trump,16,Hillary Clinton,0,538,Trump Republican
2016,Minnesota,10,Hillary Clinton,10,Donald Trump,0,538,Clinton Democrat
2016,Mississippi,6,Donald Trump,6,Hillary Clinton,0,538,Trump Republican
2016,Missouri,10,Donald Trump,10,Hillary Clinton,0,538,Trump Republican
2016,Montana,3,Donald Trump,3,Hillary Clinton,0,538,Trump Republican
2016,Nebraska,5,Donald Trump,5,Hillary Clinton,0,538,Trump Republican
2016,Nevada,6,Hillary Clinton,6,Donald Trump,0,538,Clinton Democrat
2016,New Hampshire,4,Hillary Clinton,4,Donald Trump,0,538,Clinton Democrat
2016,New Jersey,14,Hillary Clinton,14,Donald Trump,0,538,Clinton Democrat
2016,New Mexico,5,Hillary Clinton,5,Donald Trump,0,538,Clinton Democrat
2016,New York,29,Hillary Clinton,29,Donald Trump,0,538,Clinton Democrat
2016,North Carolina,15,Donald Trump,15,Hillary Clinton,0,538,Trump Republican
2016,North Dakota,3,Donald Trump,3,Hillary Clinton,0,538,Trump Republican
2016,Ohio,18,Donald Trump,18,Hillary Clinton,0,538,Trump Republican
2016,Oklahoma,7,Donald Trump,7,Hillary Clinton,0,538,Trump Republican
2016,Oregon,7,Hillary Clinton,7,Donald Trump,0,538,Clinton Democrat
2016,Pennsylvania,20,Donald Trump,20,Hillary Clinton,0,538,Trump Republican
2016,Rhode Island,4,Hillary Clinton,4,Donald Trump,0,538,Clinton Democrat
2016,South Carolina,9,Donald Trump,9,Hillary Clinton,0,538,Trump Republican
2016,South Dakota,3,Donald Trump,3,Hillary Clinton,0,538,Trump Republican
2016,Tennessee,11,Donald Trump,11,Hillary Clinton,0,538,Trump Republican
2016,Texas,38,Donald Trump,36,Hillary Clinton,0,538,2 faithless electors
2016,Utah,6,Donald Trump,6,Hillary Clinton,0,538,Trump Republican
2016,Vermont,3,Hillary Clinton,3,Donald Trump,0,538,Clinton Democrat
2016,Virginia,13,Hillary Clinton,13,Donald Trump,0,538,Clinton Democrat
2016,Washington,12,Hillary Clinton,8,Colin Powell,3,538,4 faithless electors
2016,West Virginia,5,Donald Trump,5,Hillary Clinton,0,538,Trump Republican
2016,Wisconsin,10,Donald Trump,10,Hillary Clinton,0,538,Trump Republican
2016,Wyoming,3,Donald Trump,3,Hillary Clinton,0,538,Trump Republican

2020,Alabama,9,Donald Trump,9,Joe Biden,0,538,Trump Republican
2020,Alaska,3,Donald Trump,3,Joe Biden,0,538,Trump Republican
2020,Arizona,11,Joe Biden,11,Donald Trump,0,538,Biden Democrat
2020,Arkansas,6,Donald Trump,6,Joe Biden,0,538,Trump Republican
2020,California,55,Joe Biden,55,Donald Trump,0,538,Biden Democrat
2020,Colorado,9,Joe Biden,9,Donald Trump,0,538,Biden Democrat
2020,Connecticut,7,Joe Biden,7,Donald Trump,0,538,Biden Democrat
2020,Delaware,3,Joe Biden,3,Donald Trump,0,538,Biden Democrat
2020,District of Columbia,3,Joe Biden,3,Donald Trump,0,538,Biden Democrat
2020,Florida,29,Donald Trump,29,Joe Biden,0,538,Trump Republican
2020,Georgia,16,Joe Biden,16,Donald Trump,0,538,Biden Democrat
2020,Hawaii,4,Joe Biden,4,Donald Trump,0,538,Biden Democrat
2020,Idaho,4,Donald Trump,4,Joe Biden,0,538,Trump Republican
2020,Illinois,20,Joe Biden,20,Donald Trump,0,538,Biden Democrat
2020,Indiana,11,Donald Trump,11,Joe Biden,0,538,Trump Republican
2020,Iowa,6,Donald Trump,6,Joe Biden,0,538,Trump Republican
2020,Kansas,6,Donald Trump,6,Joe Biden,0,538,Trump Republican
2020,Kentucky,8,Donald Trump,8,Joe Biden,0,538,Trump Republican
2020,Louisiana,8,Donald Trump,8,Joe Biden,0,538,Trump Republican
2020,Maine,4,Joe Biden,3,Donald Trump,1,538,Split by district
2020,Maryland,10,Joe Biden,10,Donald Trump,0,538,Biden Democrat
2020,Massachusetts,11,Joe Biden,11,Donald Trump,0,538,Biden Democrat
2020,Michigan,16,Joe Biden,16,Donald Trump,0,538,Biden Democrat
2020,Minnesota,10,Joe Biden,10,Donald Trump,0,538,Biden Democrat
2020,Mississippi,6,Donald Trump,6,Joe Biden,0,538,Trump Republican
2020,Missouri,10,Donald Trump,10,Joe Biden,0,538,Trump Republican
2020,Montana,3,Donald Trump,3,Joe Biden,0,538,Trump Republican
2020,Nebraska,5,Donald Trump,4,Joe Biden,1,538,Split by district
2020,Nevada,6,Joe Biden,6,Donald Trump,0,538,Biden Democrat
2020,New Hampshire,4,Joe Biden,4,Donald Trump,0,538,Biden Democrat
2020,New Jersey,14,Joe Biden,14,Donald Trump,0,538,Biden Democrat
2020,New Mexico,5,Joe Biden,5,Donald Trump,0,538,Biden Democrat
2020,New York,29,Joe Biden,29,Donald Trump,0,538,Biden Democrat
2020,North Carolina,15,Donald Trump,15,Joe Biden,0,538,Trump Republican
2020,North Dakota,3,Donald Trump,3,Joe Biden,0,538,Trump Republican
2020,Ohio,18,Donald Trump,18,Joe Biden,0,538,Trump Republican
2020,Oklahoma,7,Donald Trump,7,Joe Biden,0,538,Trump Republican
2020,Oregon,7,Joe Biden,7,Donald Trump,0,538,Biden Democrat
2020,Pennsylvania,20,Joe Biden,20,Donald Trump,0,538,Biden Democrat
2020,Rhode Island,4,Joe Biden,4,Donald Trump,0,538,Biden Democrat
2020,South Carolina,9,Donald Trump,9,Joe Biden,0,538,Trump Republican
2020,South Dakota,3,Donald Trump,3,Joe Biden,0,538,Trump Republican
2020,Tennessee,11,Donald Trump,11,Joe Biden,0,538,Trump Republican
2020,Texas,38,Donald Trump,38,Joe Biden,0,538,Trump Republican
2020,Utah,6,Donald Trump,6,Joe Biden,0,538,Trump Republican
2020,Vermont,3,Joe Biden,3,Donald Trump,0,538,Biden Democrat
2020,Virginia,13,Joe Biden,13,Donald Trump,0,538,Biden Democrat
2020,Washington,12,Joe Biden,12,Donald Trump,0,538,Biden Democrat
2020,West Virginia,5,Donald Trump,5,Joe Biden,0,538,Trump Republican
2020,Wisconsin,10,Joe Biden,10,Donald Trump,0,538,Biden Democrat
2020,Wyoming,3,Donald Trump,3,Joe Biden,0,538,Trump Republican

2024,Alabama,9,Donald Trump,9,Kamala Harris,0,538,Trump Republican
2024,Alaska,3,Donald Trump,3,Kamala Harris,0,538,Trump Republican
2024,Arizona,11,Donald Trump,11,Kamala Harris,0,538,Trump Republican
2024,Arkansas,6,Donald Trump,6,Kamala Harris,0,538,Trump Republican
2024,California,54,Kamala Harris,54,Donald Trump,0,538,Harris Democrat
2024,Colorado,10,Kamala Harris,10,Donald Trump,0,538,Harris Democrat
2024,Connecticut,7,Kamala Harris,7,Donald Trump,0,538,Harris Democrat
2024,Delaware,3,Kamala Harris,3,Donald Trump,0,538,Harris Democrat
2024,District of Columbia,3,Kamala Harris,3,Donald Trump,0,538,Harris Democrat
2024,Florida,30,Donald Trump,30,Kamala Harris,0,538,Trump Republican
2024,Georgia,16,Donald Trump,16,Kamala Harris,0,538,Trump Republican
2024,Hawaii,4,Kamala Harris,4,Donald Trump,0,538,Harris Democrat
2024,Idaho,4,Donald Trump,4,Kamala Harris,0,538,Trump Republican
2024,Illinois,19,Kamala Harris,19,Donald Trump,0,538,Harris Democrat
2024,Indiana,11,Donald Trump,11,Kamala Harris,0,538,Trump Republican
2024,Iowa,6,Donald Trump,6,Kamala Harris,0,538,Trump Republican
2024,Kansas,6,Donald Trump,6,Kamala Harris,0,538,Trump Republican
2024,Kentucky,8,Donald Trump,8,Kamala Harris,0,538,Trump Republican
2024,Louisiana,8,Donald Trump,8,Kamala Harris,0,538,Trump Republican
2024,Maine,4,Kamala Harris,3,Donald Trump,1,538,Split by district
2024,Maryland,10,Kamala Harris,10,Donald Trump,0,538,Harris Democrat
2024,Massachusetts,11,Kamala Harris,11,Donald Trump,0,538,Harris Democrat
2024,Michigan,15,Donald Trump,15,Kamala Harris,0,538,Trump Republican
2024,Minnesota,10,Kamala Harris,10,Donald Trump,0,538,Harris Democrat
2024,Mississippi,6,Donald Trump,6,Kamala Harris,0,538,Trump Republican
2024,Missouri,10,Donald Trump,10,Kamala Harris,0,538,Trump Republican
2024,Montana,4,Donald Trump,4,Kamala Harris,0,538,Trump Republican
2024,Nebraska,5,Donald Trump,4,Kamala Harris,1,538,Split by district
2024,Nevada,6,Donald Trump,6,Kamala Harris,0,538,Trump Republican
2024,New Hampshire,4,Kamala Harris,4,Donald Trump,0,538,Harris Democrat
2024,New Jersey,14,Kamala Harris,14,Donald Trump,0,538,Harris Democrat
2024,New Mexico,5,Kamala Harris,5,Donald Trump,0,538,Harris Democrat
2024,New York,28,Kamala Harris,28,Donald Trump,0,538,Harris Democrat
2024,North Carolina,16,Donald Trump,16,Kamala Harris,0,538,Trump Republican
2024,North Dakota,3,Donald Trump,3,Kamala Harris,0,538,Trump Republican
2024,Ohio,17,Donald Trump,17,Kamala Harris,0,538,Trump Republican
2024,Oklahoma,7,Donald Trump,7,Kamala Harris,0,538,Trump Republican
2024,Oregon,8,Kamala Harris,8,Donald Trump,0,538,Harris Democrat
2024,Pennsylvania,19,Donald Trump,19,Kamala Harris,0,538,Trump Republican
2024,Rhode Island,4,Kamala Harris,4,Donald Trump,0,538,Harris Democrat
2024,South Carolina,9,Donald Trump,9,Kamala Harris,0,538,Trump Republican
2024,South Dakota,3,Donald Trump,3,Kamala Harris,0,538,Trump Republican
2024,Tennessee,11,Donald Trump,11,Kamala Harris,0,538,Trump Republican
2024,Texas,40,Donald Trump,40,Kamala Harris,0,538,Trump Republican
2024,Utah,6,Donald Trump,6,Kamala Harris,0,538,Trump Republican
2024,Vermont,3,Kamala Harris,3,Donald Trump,0,538,Harris Democrat
2024,Virginia,13,Kamala Harris,13,Donald Trump,0,538,Harris Democrat
2024,Washington,12,Kamala Harris,12,Donald Trump,0,538,Harris Democrat
2024,West Virginia,4,Donald Trump,4,Kamala Harris,0,538,Trump Republican
2024,Wisconsin,10,Donald Trump,10,Kamala Harris,0,538,Trump Republican
2024,Wyoming,3,Donald Trump,3,Kamala Harris,0,538,Trump Republican
